JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2450044.5208	7.7			Vis.	LX	U							V				U VUL		STD				
2450046.5132	7.6			Vis.	SQR								V				U VUL		STD				
2450046.5138	7.4			Vis.	LX	U							V				U VUL		STD				
2450047.5056	7.4			Vis.	SQR								V				U VUL		STD				
2450048.4924	7.6			Vis.	SQR								V				U VUL		STD				
2450050.4917	7.9			Vis.	SQR								V				U VUL		STD				
2450051.5458	7.6			Vis.	SQR								V				U VUL		STD				
2450052.484	7.7			Vis.	LX	U							V				U VUL		STD				
2450052.5778	7.5			Vis.	SQR								V				U VUL		STD				
2450055.5139	7.4			Vis.	SQR								V				U VUL		STD				
2450059.4479	7.8			Vis.	LX	H							V				U VUL		STD				
2450060.4513	7.7			Vis.	LX	U							V				U VUL		STD				
2450061.4965	7.5			Vis.	SQR								V				U VUL		STD				
2450062.5319	7.5			Vis.	SQR								V				U VUL		STD				
2450063.6146	7.4			Vis.	SQR								V				U VUL		STD				
2450064.4652	7.4			Vis.	LX								V				U VUL		STD				
2450064.5611	7.5			Vis.	SQR								V				U VUL		STD				
2450066.5521	7.6			Vis.	SQR								V				U VUL		STD				
2450069.4527	7.3			Vis.	LX								V				U VUL		STD				
2450080.5194	7.2			Vis.	SQR								V				U VUL		STD				
2450085.5104	7.1			Vis.	SQR								V				U VUL		STD				
2450087.4868	7.2			Vis.	SQR								V				U VUL		STD				
2450092.4917	7.5			Vis.	SQR								V				U VUL		STD				
2450096.4979	7.5			Vis.	SQR								V				U VUL		STD				
2450129.9618	7.7			Vis.	SQR								V				U VUL		STD				
2450137.9431	7.5			Vis.	SQR								V				U VUL		STD				
2450139.9201	7.7			Vis.	LX	U							V				U VUL		STD				
2450145.9486	7.6			Vis.	SQR								V				U VUL		STD				
2450151.9410	7.4			Vis.	SQR								V				U VUL		STD				
2450152.9472	7.4			Vis.	SQR								V				U VUL		STD				
2450154.9507	7.7			Vis.	SQR								V				U VUL		STD				
2450155.9131	7.6			Vis.	LX								V				U VUL		STD				
2450156.9250	7.5			Vis.	SQR								V				U VUL		STD				
2450162.9438	7.6			Vis.	SQR								V				U VUL		STD				
2450164.9486	7.5			Vis.	SQR								V				U VUL		STD				
2450169.8916	7.7			Vis.	LX								V				U VUL		STD				
2450175.9236	7.5			Vis.	SQR								V				U VUL		STD				
2450180.9132	7.1			Vis.	SQR								V				U VUL		STD				
2450181.9007	7.1			Vis.	SQR								V				U VUL		STD				
2450183.8889	7.4			Vis.	SQR								V				U VUL		STD				
2450184.9028	7.5			Vis.	SQR								V				U VUL		STD				
2450190.9000	7.4			Vis.	SQR								V				U VUL		STD				
2450192.9097	7.6			Vis.	LX								V				U VUL		STD				
2450197.8938	7.3			Vis.	SQR								V				U VUL		STD				
2450201.8701	7.7			Vis.	SQR								V				U VUL		STD				
2450204.8563	7.3			Vis.	SQR								V				U VUL		STD				
2450204.9069	7.3			Vis.	LX								V				U VUL		STD				
2450206.8639	7.4			Vis.	SQR								V				U VUL		STD				
2450207.8618	7.4			Vis.	SQR								V				U VUL		STD				
2450208.8826	7.4			Vis.	SQR								V				U VUL		STD				
2450212.8646	7.5			Vis.	SQR								V				U VUL		STD				
2450213.8813	7.3			Vis.	SQR								V				U VUL		STD				
2450215.7847	7.5			Vis.	SQR								V				U VUL		STD				
2450216.8888	7.4			Vis.	LX								V				U VUL		STD				
2450221.6792	7.3			Vis.	SQR								V				U VUL		STD				
2450222.7542	7.3			Vis.	SQR								V				U VUL		STD				
2450223.7424	7.3			Vis.	SQR								V				U VUL		STD				
2450224.8688	7.5			Vis.	SQR								V				U VUL		STD				
2450225.8917	7.7			Vis.	SQR								V				U VUL		STD				
2450228.6611	7.4			Vis.	LX	U							V				U VUL		STD				
2450229.7181	7.4			Vis.	SQR								V				U VUL		STD				
2450233.7611	7.5			Vis.	SQR								V				U VUL		STD				
2450234.7757	7.6			Vis.	SQR								V				U VUL		STD				
2450239.6500	7.4			Vis.	SQR								V				U VUL		STD				
2450240.6965	7.5			Vis.	SQR								V				U VUL		STD				
2450241.6569	7.6			Vis.	SQR								V				U VUL		STD				
2450242.6611	7.9			Vis.	SQR								V				U VUL		STD				
2450245.7063	7.3			Vis.	SQR								V				U VUL		STD				
2450246.7979	7.4			Vis.	SQR								V				U VUL		STD				
2450247.6590	7.3			Vis.	SQR								V				U VUL		STD				
2450252.6861	7.4			Vis.	SQR								V				U VUL		STD				
2450253.7715	7.4			Vis.	SQR								V				U VUL		STD				
2450258.7410	7.7			Vis.	SQR								V				U VUL		STD				
2450259.5882	7.7			Vis.	SQR								V				U VUL		STD				
2450260.5798	7.3			Vis.	LX	U							V				U VUL		STD				
2450260.6618	7.2			Vis.	SQR								V				U VUL		STD				
2450261.5868	7.3			Vis.	LX	H							V				U VUL		STD				
2450261.6660	6.8			Vis.	SQR								V				U VUL		STD				
2450262.6569	7.2			Vis.	SQR								V				U VUL		STD				
2450263.7958	7.3			Vis.	SQR								V				U VUL		STD				
2450264.7333	7.3			Vis.	SQR	M							V				U VUL		STD				
2450268.6403	7.4			Vis.	SQR								V				U VUL		STD				
2450270.5777	7.3			Vis.	LX								V				U VUL		STD				
2450271.584	7.2			Vis.	LX	U							V				U VUL		STD				
2450271.5958	7.4			Vis.	SQR								V				U VUL		STD				
2450273.6014	7.6			Vis.	SQR								V				U VUL		STD				
2450274.6528	7.6			Vis.	SQR								V				U VUL		STD				
2450275.5972	7.7			Vis.	LX								V				U VUL		STD				
2450275.6146	7.6			Vis.	SQR								V				U VUL		STD				
2450276.5756	7.4			Vis.	LX								V				U VUL		STD				
2450276.6375	7.1			Vis.	SQR								V				U VUL		STD				
2450277.5917	7.4			Vis.	SQR								V				U VUL		STD				
2450278.5784	7.3			Vis.	LX	U							V				U VUL		STD				
2450278.6236	7.0			Vis.	SQR								V				U VUL		STD				
2450280.6889	7.5			Vis.	SQR								V				U VUL		STD				
2450282.7021	7.7			Vis.	SQR								V				U VUL		STD				
2450283.6924	7.7			Vis.	SQR								V				U VUL		STD				
2450284.6472	7.5			Vis.	SQR								V				U VUL		STD				
2450286.6806	7.5			Vis.	SQR								V				U VUL		STD				
2450287.5931	7.6			Vis.	SQR								V				U VUL		STD				
2450288.8215	7.6			Vis.	SQR								V				U VUL		STD				
2450289.6125	7.6			Vis.	SQR								V				U VUL		STD				
2450290.6000	7.7			Vis.	SQR								V				U VUL		STD				
2450298.7625	7.5			Vis.	SQR								V				U VUL		STD				
2450300.6444	7.3			Vis.	SQR								V				U VUL		STD				
2450301.6694	7.0			Vis.	SQR								V				U VUL		STD				
2450302.7118	7.3			Vis.	SQR								V				U VUL		STD				
2450303.6535	7.4			Vis.	SQR								V				U VUL		STD				
2450304.6674	7.5			Vis.	SQR								V				U VUL		STD				
2450308.5694	7.5			Vis.	SQR								V				U VUL		STD				
2450309.5840	7.3			Vis.	SQR								V				U VUL		STD				
2450310.5972	7.4			Vis.	SQR								V				U VUL		STD				
2450311.5416	7.2			Vis.	LX	H							V				U VUL		STD				
2450311.5931	7.5			Vis.	SQR								V				U VUL		STD				
2450312.5729	7.6			Vis.	SQR								V				U VUL		STD				
2450313.5806	7.6			Vis.	SQR								V				U VUL		STD				
2450314.5736	7.7			Vis.	LX	H							V				U VUL		STD				
2450314.5847	7.7			Vis.	SQR								V				U VUL		STD				
2450315.5451	7.7			Vis.	LX	U							V				U VUL		STD				
2450315.6326	7.6			Vis.	SQR								V				U VUL		STD				
2450316.5986	7.5			Vis.	SQR								V				U VUL		STD				
2450324.5917	7.4			Vis.	SQR								V				U VUL		STD				
2450325.5381	7.1			Vis.	LX	H							V				U VUL		STD				
2450326.5298	7.2			Vis.	LX	H							V				U VUL		STD				
2450327.5347	7.3			Vis.	LX	H							V				U VUL		STD				
2450329.5347	7.5			Vis.	LX	H							V				U VUL		STD				
2450330.5542	7.9			Vis.	SQR	K							V				U VUL		STD				
2450331.5896	7.5			Vis.	SQR	K							V				U VUL		STD				
2450332.5305	7.4			Vis.	LX	U							V				U VUL		STD				
2450332.6347	7.4			Vis.	SQR	K							V				U VUL		STD				
2450333.5639	7.5			Vis.	SQR	K							V				U VUL		STD				
2450334.5403	7.3			Vis.	SQR	K							V				U VUL		STD				
2450335.5507	7.4			Vis.	SQR	K							V				U VUL		STD				
2450337.5424	7.6			Vis.	SQR	K							V				U VUL		STD				
2450337.5472	7.5			Vis.	SQR	K							V				U VUL		STD				
2450337.6034	7.8			Vis.	LX	U							V				U VUL		STD				
2450338.5375	7.6			Vis.	SQR	K							V				U VUL		STD				
2450338.5792	8.0			Vis.	SUX								V				U VUL	AFOEV	STD				
2450339.5757	7.6			Vis.	SUX								V				U VUL	AFOEV	STD				
2450340.6007	7.2			Vis.	SQR	K							V				U VUL		STD				
2450341.5291	7.2			Vis.	LX								V				U VUL		STD				
2450341.5792	7.2			Vis.	SQR	K							V				U VUL		STD				
2450342.5451	7.2			Vis.	LX	U							V				U VUL		STD				
2450343.5292	7.5			Vis.	SQR	K							V				U VUL		STD				
2450344.5729	7.5			Vis.	SQR	K							V				U VUL		STD				
2450345.5514	7.6			Vis.	SQR	K							V				U VUL		STD				
2450346.5104	7.7			Vis.	LX								V				U VUL		STD				
2450346.6292	7.7			Vis.	SQR	K							V				U VUL		STD				
2450347.5243	7.6			Vis.	LX								V				U VUL		STD				
2450347.5785	7.7			Vis.	SQR	HK							V				U VUL		STD				
2450348.5291	7.4			Vis.	LX	U							V				U VUL		STD				
2450349.5771	7.3			Vis.	SQR	K							V				U VUL		STD				
2450350.5569	7.3			Vis.	SQR	K							V				U VUL		STD				
2450351.5785	7.4			Vis.	SQR	K							V				U VUL		STD				
2450352.5298	7.7			Vis.	LX								V				U VUL		STD				
2450353.6181	7.5			Vis.	SQR	K							V				U VUL		STD				
2450355.6625	7.5			Vis.	SQR	K							V				U VUL		STD				
2450356.5263	7.4			Vis.	LX	U							V				U VUL		STD				
2450357.5041	7.3			Vis.	LX								V				U VUL		STD				
2450358.4868	7.4			Vis.	LX	U							V				U VUL		STD				
2450360.5013	7.6			Vis.	LX								V				U VUL		STD				
2450360.6778	7.6			Vis.	SQR	K							V				U VUL		STD				
2450361.4888	7.6			Vis.	LX								V				U VUL		STD				
2450361.5368	7.6			Vis.	SQR	K							V				U VUL		STD				
2450363.4909	7.6			Vis.	LX								V				U VUL		STD				
2450364.4854	7.3			Vis.	LX	U							V				U VUL		STD				
2450365.5694	7.4			Vis.	SQR	K							V				U VUL		STD				
2450366.5736	7.5			Vis.	SQR	K							V				U VUL		STD				
2450367.5562	7.5			Vis.	LX	U							V				U VUL		STD				
2450367.5750	7.5			Vis.	SQR	K							V				U VUL		STD				
2450368.4861	7.5			Vis.	LX								V				U VUL		STD				
2450368.6118	7.6			Vis.	SQR	K							V				U VUL		STD				
2450369.4826	7.6			Vis.	LX								V				U VUL		STD				
2450369.5299	7.6			Vis.	SQR	K							V				U VUL		STD				
2450370.4847	7.7			Vis.	LX	H							V				U VUL		STD				
2450370.5694	7.6			Vis.	SQR	K							V				U VUL		STD				
2450371.4861	7.6			Vis.	LX								V				U VUL		STD				
2450371.5576	7.6			Vis.	SQR	K							V				U VUL		STD				
2450372.4895	7.3			Vis.	LX								V				U VUL		STD				
2450372.5861	7.4			Vis.	SQR	K							V				U VUL		STD				
2450373.484	7.2			Vis.	LX	H							V				U VUL		STD				
2450373.5132	7.3			Vis.	SQR	K							V				U VUL		STD				
2450374.484	7.3			Vis.	LX	H							V				U VUL		STD				
2450374.5243	7.2			Vis.	SQR	K							V				U VUL		STD				
2450375.5215	7.3			Vis.	SQR	K							V				U VUL		STD				
2450376.5257	7.5			Vis.	SQR	K							V				U VUL		STD				
2450377.5389	7.8			Vis.	SQR	K							V				U VUL		STD				
2450378.5819	7.9			Vis.	SQR	K							V				U VUL		STD				
2450379.5410	7.6			Vis.	SQR	K							V				U VUL		STD				
2450380.5160	7.6			Vis.	SQR	K							V				U VUL		STD				
2450381.5062	7.2			Vis.	LX	H							V				U VUL		STD				
2450382.4708	7.2			Vis.	LX	U							V				U VUL		STD				
2450383.4645	7.3			Vis.	LX	U							V				U VUL		STD				
2450384.5083	7.6			Vis.	SQR	K							V				U VUL		STD				
2450385.4722	7.6			Vis.	LX								V				U VUL		STD				
2450386.4722	7.8			Vis.	LX	U							V				U VUL		STD				
2450386.5333	7.6			Vis.	SQR	K							V				U VUL		STD				
2450387.5208	7.7			Vis.	LX	U							V				U VUL		STD				
2450387.5285	7.8			Vis.	SQR	K							V				U VUL		STD				
2450390.5132	7.4			Vis.	SQR	K							V				U VUL		STD				
2450391.4583	7.4			Vis.	LX	U							V				U VUL		STD				
2450391.5660	7.5			Vis.	SQR	K							V				U VUL		STD				
2450392.4687	7.6			Vis.	LX	U							V				U VUL		STD				
2450393.5097	7.7			Vis.	SQR	K							V				U VUL		STD				
2450394.5042	7.9			Vis.	SQR	K							V				U VUL		STD				
2450396.5910	7.5			Vis.	SQR	K							V				U VUL		STD				
2450397.4659	7.3			Vis.	LX	HU							V				U VUL		STD				
2450398.5326	7.4			Vis.	SQR	K							V				U VUL		STD				
2450398.6076	7.4			Vis.	LX	U							V				U VUL		STD				
2450399.5187	7.5			Vis.	LX	U							V				U VUL		STD				
2450399.5743	7.5			Vis.	SQR	K							V				U VUL		STD				
2450400.4659	7.7			Vis.	LX								V				U VUL		STD				
2450401.459	7.8			Vis.	LX	U							V				U VUL		STD				
2450401.5729	7.6			Vis.	SQR	K							V				U VUL		STD				
2450403.5333	7.7			Vis.	SQR	K							V				U VUL		STD				
2450403.5541	7.9			Vis.	LX	U							V				U VUL		STD				
2450404.4583	7.4			Vis.	LX	U							V				U VUL		STD				
2450405.452	7.2			Vis.	LX	U							V				U VUL		STD				
2450407.4972	7.6			Vis.	LX	U							V				U VUL		STD				
2450408.4472	7.7			Vis.	LX								V				U VUL		STD				
2450411.5347	7.9			Vis.	SQR	K							V				U VUL		STD				
2450415.4479	7.4			Vis.	LX	W							V				U VUL		STD				
2450415.5299	7.5			Vis.	SQR	K							V				U VUL		STD				
2450416.4813	7.5			Vis.	SQR	K							V				U VUL		STD				
2450417.4458	7.7			Vis.	LX	U							V				U VUL		STD				
2450419.5236	7.6			Vis.	SQR	K							V				U VUL		STD				
2450420.4513	7.4			Vis.	LX								V				U VUL		STD				
2450420.4972	7.4			Vis.	SQR	K							V				U VUL		STD				
2450421.4458	7.3			Vis.	LX	U							V				U VUL		STD				
2450421.5035	7.3			Vis.	SQR	K							V				U VUL		STD				
2450423.5028	7.5			Vis.	SQR	K							V				U VUL		STD				
2450426.4541	7.7			Vis.	LX	H							V				U VUL		STD				
2450426.5590	7.7			Vis.	SQR	K							V				U VUL		STD				
2450427.4527	7.8			Vis.	LX	U							V				U VUL		STD				
2450427.5257	7.6			Vis.	SQR	K							V				U VUL		STD				
2450437.5160	7.4			Vis.	SQR	K							V				U VUL		STD				
2450438.45	7.3			Vis.	LX	U							V				U VUL		STD				
2450438.4972	7.5			Vis.	SQR	K							V				U VUL		STD				
2450442.4931	7.7			Vis.	SQR	K							V				U VUL		STD				
2450447.5306	7.5			Vis.	SQR	K							V				U VUL		STD				
2450448.5479	7.7			Vis.	SQR	K							V				U VUL		STD				
2450449.4638	7.7			Vis.	LX								V				U VUL		STD				
2450450.5007	7.6			Vis.	SQR	K							V				U VUL		STD				
2450451.4986	7.7			Vis.	SQR	KV							V				U VUL		STD				
2450452.4896	7.4			Vis.	SQR	K							V				U VUL		STD				
2450455.4618	7.6			Vis.	LX	UV							V				U VUL		STD				
2450468.9903	6.8			Vis.	SQR	K							V				U VUL		STD				
2450469.9555	7.2			Vis.	LX	U							V				U VUL		STD				
2450469.9826	7.2			Vis.	SQR	K							V				U VUL		STD				
2450479.4750	7.5			Vis.	SQR	K							V				U VUL		STD				
2450480.9660	7.5			Vis.	SQR	K							V				U VUL		STD				
2450489.9444	7.6			Vis.	LX								V				U VUL		STD				
2450490.934	7.7			Vis.	LX								V				U VUL		STD				
2450492.9402	7.2			Vis.	LX								V				U VUL		STD				
2450495.9298	7.3			Vis.	LX	U							V				U VUL		STD				
2450496.9306	7.6			Vis.	SQR	K							V				U VUL		STD				
2450497.9542	7.6			Vis.	SQR	K							V				U VUL		STD				
2450499.9333	7.5			Vis.	LX								V				U VUL		STD				
2450502.927	7.2			Vis.	LX	U							V				U VUL		STD				
2450502.9431	7.5			Vis.	SQR	K							V				U VUL		STD				
2450505.9236	7.5			Vis.	LX	UV							V				U VUL		STD				
2450514.9249	7.5			Vis.	LX	UV							V				U VUL		STD				
2450514.9431	7.6			Vis.	SQR	K							V				U VUL		STD				
2450519.8486	7.3			Vis.	LX	U							V				U VUL		STD				
2450520.9097	7.6			Vis.	LX								V				U VUL		STD				
2450523.9229	7.5			Vis.	SQR	K							V				U VUL		STD				
2450524.868	7.2			Vis.	LX								V				U VUL		STD				
2450525.8931	7.6			Vis.	SQR	K							V				U VUL		STD				
2450534.8785	7.3			Vis.	SQR	K							V				U VUL		STD				
2450540.9313	7.3			Vis.	SQR	K							V				U VUL		STD				
2450542.9222	7.4			Vis.	SQR	K							V				U VUL		STD				
2450545.9368	7.7			Vis.	SQR	K							V				U VUL		STD				
2450546.8639	7.9			Vis.	SQR	K							V				U VUL		STD				
2450546.8763	7.7			Vis.	LX	H							V				U VUL		STD				
2450547.8548	7.6			Vis.	LX	U							V				U VUL		STD				
2450553.8812	7.5			Vis.	LX	H							V				U VUL		STD				
2450555.9188	7.5			Vis.	SQR	K							V				U VUL		STD				
2450563.8701	7.4			Vis.	LX								V				U VUL		STD				
2450564.859	7.2			Vis.	LX								V				U VUL		STD				
2450568.8645	7.5			Vis.	LX								V				U VUL		STD				
2450572.8549	7.3			Vis.	SQR	K							V				U VUL		STD				
2450574.9306	7.5			Vis.	SQR	K							V				U VUL		STD				
2450576.7708	7.9			Vis.	SQR	K							V				U VUL		STD				
2450576.8437	7.7			Vis.	LX								V				U VUL		STD				
2450578.7938	7.8			Vis.	SQR	K							V				U VUL		STD				
2450579.8465	7.6			Vis.	LX	U							V				U VUL		STD				
2450579.8618	7.4			Vis.	SQR	K							V				U VUL		STD				
2450580.7458	7.4			Vis.	SQR	K							V				U VUL		STD				
2450581.7208	7.4			Vis.	SQR	K							V				U VUL		STD				
2450582.8458	7.5			Vis.	LX	U							V				U VUL		STD				
2450583.8715	7.5			Vis.	SQR	K							V				U VUL		STD				
2450585.7917	7.9			Vis.	SQR	K							V				U VUL		STD				
2450586.8653	7.7			Vis.	SQR	K							V				U VUL		STD				
2450587.8194	7.5			Vis.	SQR	K							V				U VUL		STD				
2450590.7243	7.3			Vis.	SQR	HK							V				U VUL		STD				
2450590.8347	7.5			Vis.	LX								V				U VUL		STD				
2450595.7007	7.6			Vis.	SQR	K							V				U VUL		STD				
2450600.7986	7.8			Vis.	SQR	KW							V				U VUL		STD				
2450608.6041	7.6			Vis.	LX								V				U VUL		STD				
2450609.6875	7.8			Vis.	SWZ								V				U VUL		STD				
2450609.8333	7.7			Vis.	LX								V				U VUL		STD				
2450610.8368	7.8			Vis.	LX	H							V				U VUL		STD				
2450613.6781	7.1			Vis.	SWZ								V				U VUL		STD				
2450613.7507	7.5			Vis.	SQR	K							V				U VUL		STD				
2450614.577	7.3			Vis.	LX	H							V				U VUL		STD				
2450615.6118	7.4			Vis.	LX								V				U VUL		STD				
2450622.5784	7.3			Vis.	LX								V				U VUL		STD				
2450623.5881	7.3			Vis.	LX								V				U VUL		STD				
2450627.7013	7.4			Vis.	LX								V				U VUL		STD				
2450628.7791	7.3			Vis.	LX								V				U VUL		STD				
2450629.7548	7.3			Vis.	LX	U							V				U VUL		STD				
2450630.5833	7.3			Vis.	LX	H							V				U VUL		STD				
2450634.5874	7.6			Vis.	LX	HU							V				U VUL		STD				
2450635.6611	7.6			Vis.	SQR	K							V				U VUL		STD				
2450636.5826	7.2			Vis.	LX	U							V				U VUL		STD				
2450638.6569	7.5			Vis.	SQR	K							V				U VUL		STD				
2450639.7035	7.4			Vis.	SQR	K							V				U VUL		STD				
2450640.8257	7.5			Vis.	SQR	K							V				U VUL		STD				
2450641.6569	7.6			Vis.	LX								V				U VUL		STD				
2450641.6993	7.7			Vis.	SQR	K							V				U VUL		STD				
2450642.5743	7.5			Vis.	LX	H							V				U VUL		STD				
2450642.6868	7.9			Vis.	SQR	K							V				U VUL		STD				
2450643.6076	7.6			Vis.	SQR	K							V				U VUL		STD				
2450649.7007	7.6			Vis.	SQR	K							V				U VUL		STD				
2450650.5722	7.7			Vis.	LX	UV							V				U VUL		STD				
2450651.6701	7.4			Vis.	SQR	K							V				U VUL		STD				
2450653.7044	7.3			Vis.	SQR	K							V				U VUL		STD				
2450654.9229	7.4			Vis.	SQR	K							V				U VUL		STD				
2450655.5868	7.5			Vis.	LX								V				U VUL		STD				
2450655.6389	7.5			Vis.	SQR	K							V				U VUL		STD				
2450658.7465	7.8			Vis.	LX	H							V				U VUL		STD				
2450659.5743	7.6			Vis.	LX								V				U VUL		STD				
2450660.5715	7.4			Vis.	LX								V				U VUL		STD				
2450660.7847	7.4			Vis.	SQR	K							V				U VUL		STD				
2450661.568	7.2			Vis.	LX	U							V				U VUL		STD				
2450661.6882	7.4			Vis.	SQR	K							V				U VUL		STD				
2450662.6160	7.5			Vis.	SQR	K							V				U VUL		STD				
2450663.5931	7.6			Vis.	SQR	K							V				U VUL		STD				
2450664.6007	7.6			Vis.	SQR	K							V				U VUL		STD				
2450665.6021	7.8			Vis.	SQR	K							V				U VUL		STD				
2450666.6618	7.7			Vis.	SQR	K							V				U VUL		STD				
2450666.8444	7.9			Vis.	LX	H							V				U VUL		STD				
2450667.5708	7.7			Vis.	LX	U							V				U VUL		STD				
2450668.5743	7.3			Vis.	LX								V				U VUL		STD				
2450668.6639	7.5			Vis.	SQR	K							V				U VUL		STD				
2450669.8402	7.4			Vis.	LX	U							V				U VUL		STD				
2450670.5708	7.3			Vis.	LX	H							V				U VUL		STD				
2450671.5889	7.5			Vis.	SQR	K							V				U VUL		STD				
2450672.5792	7.6			Vis.	SQR	K							V				U VUL		STD				
2450673.5938	7.6			Vis.	SQR	K							V				U VUL		STD				
2450675.6750	7.6			Vis.	SQR	K							V				U VUL		STD				
2450676.7882	7.4			Vis.	SQR	K							V				U VUL		STD				
2450677.7868	7.5			Vis.	SQR	K							V				U VUL		STD				
2450679.5833	7.5			Vis.	LX	UV							V				U VUL		STD				
2450679.6222	7.5			Vis.	SQR	K							V				U VUL		STD				
2450680.5833	7.6			Vis.	LX	U							V				U VUL		STD				
2450680.6583	7.6			Vis.	SQR	K							V				U VUL		STD				
2450681.6299	7.5			Vis.	SQR	K							V				U VUL		STD				
2450682.5361	7.6			Vis.	LX	HU							V				U VUL		STD				
2450682.6486	7.5			Vis.	SQR	K							V				U VUL		STD				
2450683.5965	7.6			Vis.	SQR	K							V				U VUL		STD				
2450684.4403	6.8			Vis.	FSE	K							V				U VUL		STD				
2450684.5444	7.2			Vis.	LX								V				U VUL		STD				
2450684.6354	7.1			Vis.	SUX								V				U VUL	AFOEV	STD				
2450684.6840	7.3			Vis.	SQR	K							V				U VUL		STD				
2450685.5499	7.3			Vis.	LX								V				U VUL		STD				
2450685.5951	7.5			Vis.	SQR	K							V				U VUL		STD				
2450686.5506	7.4			Vis.	LX	U							V				U VUL		STD				
2450686.6438	7.5			Vis.	SQR	K							V				U VUL		STD				
2450687.6340	7.5			Vis.	SQR	K							V				U VUL		STD				
2450688.7153	7.6			Vis.	SQR	K							V				U VUL		STD				
2450689.6042	7.7			Vis.	SQR	K							V				U VUL		STD				
2450690.5791	7.8			Vis.	LX	HU							V				U VUL		STD				
2450690.6118	7.9			Vis.	SQR	K							V				U VUL		STD				
2450691.3701	7.2			Vis.	FSE	K							V				U VUL		STD				
2450691.543	7.7			Vis.	LX	HU							V				U VUL		STD				
2450691.5563	7.4			Vis.	SUX								V				U VUL	AFOEV	STD				
2450691.6118	7.6			Vis.	SQR	K							V				U VUL		STD				
2450692.5757	7.4			Vis.	SQR	K							V				U VUL		STD				
2450693.6660	7.4			Vis.	SQR	K							V				U VUL		STD				
2450694.6500	7.6			Vis.	SQR	KV							V				U VUL		STD				
2450695.5381	7.4			Vis.	LX	U							V				U VUL		STD				
2450696.5319	7.6			Vis.	LX								V				U VUL		STD				
2450696.6444	7.6			Vis.	SQR	K							V				U VUL		STD				
2450697.5326	7.7			Vis.	LX	U							V				U VUL		STD				
2450697.6514	7.9			Vis.	SQR	K							V				U VUL		STD				
2450698.5291	7.7			Vis.	LX	HU							V				U VUL		STD				
2450698.7451	7.9			Vis.	SQR	K							V				U VUL		STD				
2450699.6986	7.6			Vis.	SQR	K							V				U VUL		STD				
2450700.6375	7.3			Vis.	SQR	K							V				U VUL		STD				
2450701.5416	7.2			Vis.	LX	H							V				U VUL		STD				
2450701.5861	7.4			Vis.	SQR	K							V				U VUL		STD				
2450702.5743	7.4			Vis.	SQR	K							V				U VUL		STD				
2450703.5722	7.6			Vis.	SQR	K							V				U VUL		STD				
2450704.6375	7.6			Vis.	SQR	K							V				U VUL		STD				
2450705.5431	7.7			Vis.	SQR	K							V				U VUL		STD				
2450707.5222	7.5			Vis.	LX	HUV							V				U VUL		STD				
2450708.5312	7.3			Vis.	LX	H							V				U VUL		STD				
2450708.5451	7.4			Vis.	SQR	K							V				U VUL		STD				
2450709.5368	7.1			Vis.	SQR	K							V				U VUL		STD				
2450710.5208	7.2			Vis.	LX								V				U VUL		STD				
2450710.6014	7.4			Vis.	SQR	K							V				U VUL		STD				
2450711.3583	7.0			Vis.	FSE	K							V				U VUL		STD				
2450711.5243	7.5			Vis.	LX	HU							V				U VUL		STD				
2450711.5326	7.5			Vis.	SQR	K							V				U VUL		STD				
2450712.5521	7.5			Vis.	SQR	K							V				U VUL		STD				
2450713.5249	7.6			Vis.	LX								V				U VUL		STD				
2450713.5854	7.6			Vis.	SQR	K							V				U VUL		STD				
2450714.527	7.8			Vis.	LX	U							V				U VUL		STD				
2450716.5277	7.3			Vis.	LX	U							V				U VUL		STD				
2450717.5069	7.4			Vis.	LX	U							V				U VUL		STD				
2450718.5326	7.3			Vis.	LX	U							V				U VUL		STD				
2450719.5104	7.5			Vis.	LX	HU							V				U VUL		STD				
2450720.6035	7.6			Vis.	SQR	K							V				U VUL		STD				
2450721.5249	7.7			Vis.	LX	HU							V				U VUL		STD				
2450721.5819	7.7			Vis.	SQR	K							V				U VUL		STD				
2450722.5271	7.6			Vis.	SQR	K							V				U VUL		STD				
2450722.5722	7.7			Vis.	LX	H							V				U VUL		STD				
2450723.5188	7.6			Vis.	SUX								V				U VUL	AFOEV	STD				
2450723.5305	7.6			Vis.	LX	U							V				U VUL		STD				
2450723.5847	7.5			Vis.	SQR	K							V				U VUL		STD				
2450725.5597	7.4			Vis.	SQR	K							V				U VUL		STD				
2450727.5291	7.6			Vis.	LX	HU							V				U VUL		STD				
2450728.4847	7.7			Vis.	LX	H							V				U VUL		STD				
2450729.5361	7.8			Vis.	LX								V				U VUL		STD				
2450732.4861	7.3			Vis.	LX	U							V				U VUL		STD				
2450733.3681	6.8			Vis.	FSE	K							V				U VUL		STD				
2450733.4909	7.4			Vis.	LX								V				U VUL		STD				
2450734.4479	6.8			Vis.	FSE	K							V				U VUL		STD				
2450734.4861	7.4			Vis.	LX	HU							V				U VUL		STD				
2450744.8854	7.6			Vis.	LX								V				U VUL		STD				
2450750.4666	7.3			Vis.	LX	HU							V				U VUL		STD				
2450751.4624	7.5			Vis.	LX	U							V				U VUL		STD				
